StudentID,PreviousGPA,AssignmentsCompleted,Attendance,SleepHours,Age,StudyHours,InternetHours,Scholarship_No,Scholarship_Sí,Program_Administración,Program_Contador Auditor,Program_Ingeniería Civil,Program_Ingeniería Industrial,Program_Ingeniería Informática,FinalGrade
STU-11586,-0.2103683720939365,0.7842831798615406,-0.9343108200276352,-2.4432480691875433,-1.0,0.36620825147347746,-0.46286701208981,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.23
STU-13680,-1.3909427743344174,-2.2785930049469223,0.8784280047883937,-0.3070949426379647,0.0,-1.5072691552062871,0.8543465745538286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.46
STU-12269,-0.04369904471880956,-0.6102846537563872,0.03504191745541973,0.0,1.2,-0.025147347740668003,-0.25561312607944725,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.01
STU-10230,-0.3631485888544686,1.0623345717266302,0.30173693457004797,-0.7736111426890223,-1.0,1.5544204322200394,0.9464594127806565,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.08
STU-12591,1.1646535787508598,0.47102631460784844,-0.23755778638499245,-0.2743569636870133,0.4,-0.24047151277013745,-0.42141623488773744,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
STU-11981,0.8868713664589816,1.0623345717266302,0.996521739304096,0.9205792680227133,-1.0,1.068762278978389,-0.7322970639032815,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.38
STU-13009,-2.307624074897615,-1.7900272517989622,-1.3643688365556512,0.7077824048415287,1.6,-1.2495088408644404,1.5244674726540015,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.92
STU-11191,-0.3631485888544686,0.751233143619179,1.3985107533152335e-15,0.0,0.8,-0.12416502946954802,0.5964306275187107,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.72
STU-10639,-0.4742614737712199,-1.1850678927539877,-0.07813124478879403,1.346172994385081,0.2,-1.7304518664047155,0.6563039723661488,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.89
STU-10517,-1.0992714514279456,-0.27475493799153783,-0.7611066760712715,-0.33983292158891615,1.0,0.15245579567779974,-0.5043177892918826,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.19
STU-10612,0.6924238178546674,-0.8107403083567998,-0.7994871397888748,0.5931994785131991,0.4,-1.2715127701375248,-0.2302820955670697,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.62
STU-11057,-0.4742614737712199,-0.34372892667124944,-0.3241598583631736,-1.3547102690684094,-1.0,-0.6789783889980354,-0.9142199194012667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.99
STU-14712,-1.0992714514279456,-1.2827810433835796,-3.006855860778209,-0.33983292158891615,-0.8,-0.08644400785854602,-0.1174438687392055,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.23
STU-11831,1.7896635564075856,0.7821277427152995,0.825285824256327,-1.1500979006249632,-0.2,0.7764243614931238,-0.9280368451352907,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.84
STU-12793,-0.09925548717718521,-1.159921126047843,-0.7522496459825949,-0.41349337422855664,0.0,-1.6047151277013754,-0.33621185952792176,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.42
STU-14022,1.2896555742822047,-0.9163567285226099,-0.31628694272879365,0.5031700363980824,-1.0,-0.5611001964636544,2.054116292458262,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.77
STU-10298,1.4563249016573316,-0.5901672403914711,-0.8910097840385446,-1.5756916269873311,-1.0,0.40392927308447946,-0.17731721358664357,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.51
STU-13989,-0.6131525799171597,0.4394132364629806,0.36668848855368386,0.25763519426594716,-1.0,-0.05500982318271115,-0.09211283822682775,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.64
STU-12318,1.7896635564075856,1.0623345717266302,1.1697258832604585,-0.9454855321815171,1.2,1.4129666011787823,-0.36614853195164077,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.06
STU-10512,0.08130295081253533,-2.0055709664230625,-2.1329622253620126,1.6489992996813807,0.2,-0.9964636542239688,-0.0805987334484743,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.66
STU-10458,-0.7242654648339096,0.003296453873551729,-1.2915443669376339,-0.2907259531624886,-0.2,0.09744597249508859,-0.32239493379389744,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.03
STU-12931,0.5813109329379161,0.0,0.30960985020442794,-1.9030714164968452,-0.2,0.0,-0.3914795624640185,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.28
STU-13746,1.1368753575216726,1.0623345717266302,1.1766146844405418,1.2315900680567506,-1.0,1.046758349705305,-0.29015544041450775,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.32
STU-10688,1.0674298044487034,-1.2504494861899644,0.3784978620052545,-0.028822121554877973,-0.2,-0.47151277013752463,0.6493955094991364,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
STU-13877,1.4285466804281444,1.0623345717266302,1.4620078761868212,-1.641167584889234,-0.4,0.0,-0.6125503742084053,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.67
STU-12408,-1.5992794335533265,1.0623345717266302,-1.251195674311436,-0.1434050478832076,-0.4,-0.40078585461689575,0.10592976396085205,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2
STU-11341,-0.07147726594799676,1.0623345717266302,0.1314851339765769,0.0,-0.2,1.0640471512770142,-0.7000575705238918,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.75
STU-11287,1.150764468136266,-1.95096655871829,0.14427862188244558,-1.2810498164287683,0.0,-0.15245579567779974,0.37075417386298226,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.18
STU-12246,1.081318915063297,1.0623345717266302,1.434452671466492,-0.659028216360692,0.4,0.9320235756385072,0.5734024179620034,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.5
STU-10895,0.5674218223233225,-0.7209304272634247,1.1303613050885586,-0.9864080058702062,-0.4,0.13831041257367402,-0.8451352907311458,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.04
STU-14505,1.5813268971886765,-0.39114854388855225,1.3985107533152335e-15,-0.12703605840773224,0.4,0.7654223968565815,-1.2204951065054694,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.98
STU-10715,0.10908117204172377,0.0600562987245642,0.453290560531865,0.977870731186877,-0.6,-0.46365422396856576,2.6850892343120325,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.95
STU-10617,-1.7520596503138586,-1.8108631442126253,-0.8890415551299485,-1.0846219427230603,-1.0,-0.532809430255403,-0.6033390903857225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
STU-10289,0.0,-1.1850678927539877,-1.4303045049935836,0.1430522679376168,-0.6,-0.037721021611002006,0.5388601036269433,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.77
STU-14868,-0.8631565709798494,0.5256307223126209,-0.45111062296755405,-0.6835817005739057,1.6,-0.35049115913556006,0.274035693724813,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.08
STU-11811,0.23408316757306866,1.0623345717266302,0.3529108861935185,0.3067421626923739,1.4,0.5846758349705307,0.02533103051237774,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.02
STU-14302,1.0257624726049213,1.0623345717266302,1.2868355033218644,2.1073310049947005,-0.2,0.5768172888015718,0.2510074841681059,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.85
STU-10464,-1.9603963095327674,-2.2872147535318863,-0.5672361285746605,-0.2825414584247509,-0.8,0.0,-0.6493955094991365,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.37
STU-10278,1.4424357910427381,0.9013952648073025,0.2417059528578994,-1.4774776901344768,-1.0,0.13988212180746573,1.966609096142775,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.94
STU-13690,-0.9048239028236315,-0.24242338079792258,1.045727462018972,-0.9127475532305657,-0.6,-1.295088408644401,-1.017846862406448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.77
STU-14064,0.5674218223233225,1.017788870704316,-0.6193941946524291,-1.2810498164287683,1.2,0.1241650294695483,1.3632700057570528,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.66
STU-14128,-1.529833880480356,-2.770032674289871,-1.292528481391932,-0.6508437216229542,-0.4,-0.42593320235756377,-0.8267127230857801,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.58
STU-11910,0.2618613888022571,1.0623345717266302,1.5043247977216152,-0.1352205531454699,0.0,1.0939096267190571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.72
STU-13355,0.33130694187522636,0.0,-0.5701884719375532,-0.7572421532135463,0.0,-0.6019646365422398,0.508923431203224,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.88
STU-11474,0.6368673753962918,1.0623345717266302,1.3985107533152335e-15,-0.6344747321474782,0.6,-0.1713163064833006,-0.4375359815774324,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.77
STU-11852,-1.1548278938863212,-1.2511679652387118,-1.2620209333087087,1.4362024365001969,-1.0,-0.12259332023575631,0.029936672423719037,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.52
STU-13812,-0.9048239028236315,-0.23164619506671819,1.5043247977216152,-0.42167786896629433,-0.8,-0.669548133595285,-0.6701208981001727,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.5
STU-11847,0.7063129284692611,1.0623345717266302,1.5043247977216152,0.012100352133811124,0.4,1.2306483300589393,1.3632700057570528,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.06
STU-11397,1.7896635564075856,1.0623345717266302,1.5043247977216152,-1.7311970270043504,0.8,2.2003929273084486,-0.33160621761658027,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.08
STU-12747,-0.7242654648339096,-0.8100218293080534,-1.2659573911258992,0.7650738680056939,-1.0,-0.3897838899803538,-0.8359240069084629,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.65
STU-12003,-0.3770376994690622,-1.6226216334409107,0.013391399460874436,1.8945341418135169,0.6,-0.7559921414538311,-0.538860103626943,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.11
STU-13906,-1.5992794335533265,-0.14471023016833054,-0.1696538890384639,0.0,0.0,-0.8833005893909628,-0.45826137017846863,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.56
STU-13394,-0.41870503131284426,-0.7942152902356195,0.48084576525219563,0.200343731101782,0.6,-0.40392927308447946,-0.5826137017846863,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.96
STU-11305,-1.696503207855483,-2.5760433311281807,-1.3417342041068079,-1.1500979006249632,0.8,-0.8722986247544205,0.13356361542890044,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.47
STU-13713,-1.779837871543047,-0.8495381769891382,-1.6979836365625098,-0.822718111115449,0.4,-1.0499017681728882,0.4283246977547497,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.58
STU-14819,-0.04369904471880956,-2.9079806516492948,-0.8929780129471393,-1.7966729849062533,-0.4,-1.7304518664047155,-0.9786989061600462,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.74
STU-13271,0.6507564860108854,1.0623345717266302,0.8872850348770717,-1.3547102690684094,0.6,0.28762278978389005,-0.584916522740357,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.67
STU-10677,-0.3353703676252814,0.8496647732975184,0.7219538065550879,-0.5035228163436732,-0.2,0.7811394891944993,0.1128382268278642,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.28
STU-12115,0.6924238178546674,1.0623345717266302,0.8115082218961617,-1.346525774330671,-0.2,1.2966601178781931,-0.06217616580310872,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.64
STU-13411,0.7896475921568251,-0.02616118712507607,0.49954393988384965,1.223405573319013,0.6,0.2451866404715129,0.5434657455382845,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.61
STU-10516,-0.8076001285214738,-0.8093033502593061,-1.8318232023469723,0.4049560995452282,-1.0,-1.5669941060903734,-0.7438111686816351,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.24
STU-11743,0.6090891541671046,1.0623345717266302,0.0025661404636017904,1.4853094049266244,0.8,0.8078585461689587,-0.881980426021877,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.16
STU-14519,0.0,-2.1471113390262215,-1.0720868436292883,3.0321789103590784,0.8,-0.8220039292730845,0.4191134139320669,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.46
STU-12084,-0.39092681008365704,-0.7439217568233293,-0.09289296160325737,-0.6099212479342652,0.4,0.03300589390962686,-0.7023603914795625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6
STU-13004,0.22019405695847505,-1.1663874374865653,0.8538251434309556,-0.4462313531795081,-0.8,-0.9398821218074657,0.34542314335060453,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.89
STU-14404,-1.5576121017095443,-0.2697255846503093,-1.767855762817633,-1.8294109638572047,0.0,-1.2306483300589393,-0.8497409326424872,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.25
STU-11194,-0.8909347922090366,0.5881383995536102,1.2533756118757482,0.0,1.0,0.3850687622789786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.23
STU-10171,0.8313149240006059,1.0623345717266302,1.5043247977216152,-0.3480174163266538,-0.4,1.0420432220039295,-0.8566493955094993,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.04
STU-12949,-1.1826061151155085,0.0,0.48182987970649366,-0.5280763005568863,8.4,-1.4601178781925346,-0.36154289004029927,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.32
STU-11680,-1.8492834246160161,-1.0025742143722491,-0.1991773226673892,2.401972815553263,-0.2,-0.6113948919449904,0.14277489925158324,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.65
STU-14220,-2.307624074897615,-2.909417609746789,-1.394876384638873,0.2740041837414225,-0.2,-1.7304518664047155,1.5843408175014395,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.51
STU-12024,-1.5576121017095443,-0.9989818191285142,-0.3723814666237515,1.5835233417794778,-0.8,-0.5218074656188606,0.17962003454231443,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.81
STU-12315,-3.00207960562731,0.0,-0.708948609993503,-1.6575365743647092,0.6,-0.5846758349705307,-0.8359240069084629,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.41
STU-11730,0.6646455966254802,1.0623345717266302,0.3194509947474026,0.2740041837414225,0.6,0.8392927308447942,-0.12665515256188828,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.05
STU-14853,0.12297028265631738,-1.2145255337526144,1.3985107533152335e-15,1.1415606259416349,0.4,-1.4318271119842831,2.054116292458262,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.55
STU-10442,1.7063288927200226,1.0623345717266302,-0.21492315393614914,-0.7245041742625948,0.2,0.795284872298625,-0.5411629245826137,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.22
STU-13082,-0.19647926147934167,0.10316504164938485,-0.6961551220876356,-0.5117073110814109,-1.0,0.47151277013752463,0.1082325849165227,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.17
STU-13893,-0.2381465933231237,0.15130313791543298,0.10097758589335362,-0.037006616292615646,-0.4,-0.28447937131630663,0.9625791594703514,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.78
STU-12706,-0.05758815533340317,-0.6799771214848461,-1.5907151610440802,0.1184987837244038,-1.0,-0.8675834970530453,0.518134715025907,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.96
STU-11561,-0.43259414192743784,-1.95815134920576,-2.8011759398300273,0.2740041837414225,1.4,-0.982318271119843,0.08520437535981581,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.24
STU-13675,0.7063129284692611,-1.3898344216468823,-1.1183402229812716,-1.534769153298642,0.8,-0.4620825147347741,-0.5020149683362118,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.02
STU-13630,-0.04369904471880956,-0.18063418260568057,0.42967181362872503,0.470432057447131,-0.2,0.1210216110019646,-0.5549798503166379,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.59
STU-11444,-1.0020476771257878,-2.996353574645176,-0.9697389403823459,-0.06974459524356708,0.4,-0.9430255402750493,0.039147956246401834,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1
STU-14341,-1.0992714514279456,0.1642357607928795,-0.11552759405209928,0.9369482574981887,-1.0,-0.9917485265225934,-0.6447898675877951,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.69
STU-12429,-0.26592481455231215,1.0623345717266302,-0.09682941942044666,0.25763519426594716,-0.4,0.8172888015717096,0.10132412204951076,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.21
STU-10936,1.1090971362924842,0.8927735162223381,1.5043247977216152,-0.5853677637210514,0.0,0.3049115913555992,-0.386873920552677,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.84
STU-11031,-0.6409308011463468,0.0,-0.9313584766647426,-0.012453132079401899,0.4,0.0,-0.22797927461139905,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.02
STU-13051,1.567437786574083,1.0623345717266302,1.3655646596656654,-0.5280763005568863,0.4,2.9579567779960714,0.13356361542890044,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.11
STU-11798,0.49797626925035327,0.3769055592219912,-0.39206375570970214,0.8551033101208104,1.6,0.3944990176817289,-0.3937823834196892,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.2
STU-13880,0.0,-0.5736422222702898,-0.9854847716511058,0.5768304890377229,0.0,0.36149312377210235,1.7086931491076573,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.77
STU-11525,-1.0992714514279456,0.09526177211316789,1.2346774372440956,-1.0191459848211575,0.4,-0.938310412573674,1.4047207829591253,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.96
STU-13964,1.0952080256778904,-0.5226302098092532,0.842999884433683,0.5440925100867715,-0.2,0.056581532416502864,-0.06447898675877957,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.78
STU-14827,0.02574650835416092,-2.392831173697696,-0.7325673568966442,-2.0012853533496995,1.0,-1.3721021611001967,-0.17271157167530227,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.98
STU-10613,-0.1270337084063724,1.0623345717266302,0.9758553357638474,-0.5280763005568863,-0.4,1.2903732809430255,-0.12895797351755894,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.47
STU-11559,-1.5437229910949508,1.0623345717266302,-1.0622456990863123,0.7568893732679555,-0.4,0.5721021611001966,-0.30397236614853185,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.93
STU-14281,-0.5714852480733775,0.8460723780537827,1.5043247977216152,-0.176143026834159,1.0,1.3422396856581535,-0.2302820955670697,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.61
STU-10452,-0.3353703676252814,-0.7769717930656909,-0.5967595622035857,-0.4707848373927218,1.6,-1.3831041257367391,-0.7161773172135867,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.44
STU-11934,-0.39092681008365704,1.0623345717266302,0.24859475403798137,0.06120732056023862,-1.0,0.5060903732809432,-0.3753598157743236,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.67
STU-13363,0.9563169195319521,1.0623345717266302,0.8243017098020304,0.5440925100867715,-0.4,0.993320235756385,0.5296488198042603,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.07
STU-12715,-0.2103683720939365,-0.340855010476262,-1.0425634100003616,-0.2170655005228481,-1.0,-0.2216110019646366,-0.5664939550949915,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.84
STU-13484,-0.7242654648339096,-0.23236467411546455,1.366548774119962,-0.22524999526058578,0.4,-0.8958742632612968,-0.5826137017846863,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.83
STU-13668,0.12297028265631738,1.0623345717266302,-0.701075694359123,2.017301562879585,-0.8,0.8298624754420433,-0.13356361542890044,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.16
STU-12146,-1.0298258983549764,-1.626214028684646,1.3985107533152335e-15,0.1430522679376168,0.2,-0.3300589390962672,0.21876799078871625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.79
STU-13415,0.0,-1.8022413956276608,-1.379130553370113,-1.0027769953456815,0.4,-1.4271119842829079,-0.5020149683362118,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.01
STU-10603,0.16463761450009942,-0.38540071149857635,-0.12635285304937194,-0.8472715953286628,0.4,0.2561886051080552,-0.14968336211859518,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.23
STU-10766,-0.3214812570106865,-0.31570824377011736,-0.2090184672103638,-0.7163196795248571,1.6,-0.9037328094302556,-0.6908462867012091,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.39
STU-10380,0.44241982679197767,-0.9113273751813803,-1.2944967103005265,-0.5689987742455761,0.4,-0.21375245579567775,0.04375359815774333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.29
STU-13958,1.5257704547303008,1.0623345717266302,1.400992780020376,1.3625419838605564,0.0,-0.10373280943025544,1.8606793321819235,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.91
STU-13778,0.7202020390838558,0.4911437279727645,0.5330038313299642,0.7568893732679555,-0.8,0.9681728880157175,0.1128382268278642,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.28
STU-13980,1.5257704547303008,0.6298101843809362,0.48773456643227897,-0.5771832689833137,0.0,-0.11944990176817287,-0.42832469775474963,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.15
STU-11737,-0.3214812570106865,0.169265114134108,0.06161300772145373,0.25763519426594716,0.0,-0.3756385068762281,0.17040875071963163,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.44
STU-12675,0.2757504994168507,1.0623345717266302,1.2504232685128556,1.640814804943643,0.4,0.9147347740667976,-0.6908462867012091,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.09
STU-14338,0.2896396100314443,1.0623345717266302,1.5043247977216152,-0.3807553952776052,0.4,1.2888015717092343,-0.3385146804835924,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.41
STU-11777,0.7202020390838558,1.0623345717266302,1.0388386608388887,0.42132508902070354,1.2,0.6978388998035364,-0.9487622337363272,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.34
STU-13619,0.4007524949481956,1.0623345717266302,0.02421665845814708,-0.5035228163436732,-0.4,0.0,-0.5895221646516984,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.66
STU-12314,-0.41870503131284426,0.0,0.8144605652590544,-1.305603300641982,-0.8,0.8408644400785855,-0.23719055843408185,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.58
STU-13242,-0.877045681594443,-1.5838237648085727,0.8302063965278157,-0.16795853209642134,1.4,-0.4793713163064832,0.011514104778353443,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.55
STU-10920,-1.1964952257301034,-1.4257583740842323,-0.4196189604300328,0.20852822583951966,-0.4,-0.9917485265225934,0.6816350028785263,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.21
STU-10878,0.4285307161773828,1.0623345717266302,0.7937941617188071,-1.8130419743817288,-0.6,0.09587426326129658,2.80944156591825,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.45
STU-10748,0.34519605248981994,-1.3977376911830994,-1.3594482642841625,-0.8554560900664004,1.0,-0.6664047151277015,1.0846286701208983,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.57
STU-12841,0.4701980480211648,1.0623345717266302,-0.14111456986383525,-1.3874482480193608,-0.8,0.8330058939096266,0.09902130109384011,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.22
STU-14275,-0.349259478239875,0.5730503395299227,-1.0120558619171385,-2.1567907533667183,0.4,10.249801115214757,1.0224525043177894,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.28
STU-12823,-0.6964872436047225,0.20015971323022952,0.9561730466778982,0.1512367626753552,-1.0,0.018860510805501142,1.5705238917674151,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.55
STU-11646,0.49797626925035327,0.9768355649257373,1.0221087151158306,0.2740041837414225,-0.2,0.0031434184675834306,-0.10362694300518141,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.34
STU-12167,-1.1409387832717277,-0.8754034227440303,1.3985107533152335e-15,0.977870731186877,-0.2,0.0,-0.5872193436960277,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.24
STU-11940,-0.5437070268441891,0.7749429522278299,1.5043247977216152,-0.11066706893225617,0.8,1.0781925343811398,0.02302820955670709,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.29
STU-12720,0.0,1.0623345717266302,0.44344941598889037,-0.2579879742115372,-0.6,-0.3614931237721021,-0.8612550374208406,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.78
STU-14225,-1.4603883274073866,-1.5529291657124518,0.4759251929807083,0.9123947732849741,0.0,-1.463261296660118,0.08981001727115731,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.16
STU-13909,0.2757504994168507,0.494017644167753,-0.41371427370424746,1.04334668908878,0.6,0.5485265225933204,0.009211283822682796,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.01
STU-12559,0.7063129284692611,-1.4458757874491486,0.07047003781013172,1.976379089190895,0.2,-0.6051080550098232,-0.14507772020725387,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2
STU-14717,0.5952000435525098,0.4911437279727645,1.5043247977216152,1.6981062681078083,-0.6,0.09587426326129658,0.5388601036269433,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.63
STU-13119,-0.11314459779177881,0.8748115400036631,-1.0760233014464777,0.5359080153490339,1.2,-0.5312377210216109,1.4254461715601614,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3
STU-12383,0.3174178312606327,1.0623345717266302,0.2417059528578994,0.1430522679376168,-0.2,0.4809430255402752,0.9395509499136446,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.53
STU-10801,-0.3770376994690622,0.12256397596555357,-1.5828422454097002,1.1251916364661594,-0.6,-0.5626719056974461,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.56
STU-11832,-0.7798219072922853,-1.080169951636925,0.26237235639814666,0.5031700363980824,-0.8,-0.900589390962672,-0.039147956246401834,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.26
STU-10929,-0.05758815533340317,0.7102798378405994,0.13345336288517154,1.5016783944020997,0.4,-0.5595284872298626,-0.683937823834197,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.41
